Date,Open,High,Low,Close*,Adj Close**,Volume
8-Jul-20,"10,409.35","10,494.63","10,350.96","10,492.50","10,492.50","3,999,180,000"
7-Jul-20,"10,412.46","10,518.98","10,337.98","10,343.89","10,343.89","4,314,110,000"
6-Jul-20,"10,360.38","10,462.05","10,354.98","10,433.65","10,433.65","4,529,480,000"
2-Jul-20,"10,268.67","10,310.36","10,194.06","10,207.63","10,207.63","4,017,530,000"
1-Jul-20,"10,063.67","10,197.19","10,048.04","10,154.63","10,154.63","4,595,970,000"
30-Jun-20,"9,875.29","10,085.59","9,863.67","10,058.77","10,058.77","4,474,000,000"
29-Jun-20,"9,771.72","9,877.34","9,663.61","9,874.15","9,874.15","4,306,120,000"
26-Jun-20,"9,995.12","10,000.67","9,749.07","9,757.22","9,757.22","7,279,230,000"
25-Jun-20,"9,899.36","10,023.28","9,810.47","10,017.00","10,017.00","4,709,620,000"
24-Jun-20,"10,092.92","10,137.50","9,842.22","9,909.17","9,909.17","5,549,440,000"
23-Jun-20,"10,130.83","10,221.85","10,112.44","10,131.37","10,131.37","5,712,450,000"
22-Jun-20,"9,945.49","10,059.61","9,916.60","10,056.48","10,056.48","4,468,000,000"
19-Jun-20,"10,042.13","10,053.91","9,872.94","9,946.12","9,946.12","6,068,130,000"
18-Jun-20,"9,892.48","9,959.20","9,885.66","9,943.05","9,943.05","4,294,740,000"
17-Jun-20,"9,943.31","9,991.21","9,891.81","9,910.53","9,910.53","4,249,680,000"
16-Jun-20,"9,949.78","9,963.63","9,748.38","9,895.87","9,895.87","4,639,860,000"
15-Jun-20,"9,426.90","9,756.07","9,403.00","9,726.02","9,726.02","4,440,650,000"
12-Jun-20,"9,715.87","9,768.64","9,413.62","9,588.81","9,588.81","4,366,190,000"
11-Jun-20,"9,791.24","9,868.08","9,491.31","9,492.73","9,492.73","5,271,000,000"
10-Jun-20,"10,012.32","10,086.89","9,962.58","10,020.35","10,020.35","5,128,400,000"
9-Jun-20,"9,867.19","10,002.50","9,863.27","9,953.75","9,953.75","5,281,860,000"
8-Jun-20,"9,823.44","9,927.13","9,780.61","9,924.75","9,924.75","6,143,120,000"
5-Jun-20,"9,703.54","9,845.69","9,685.35","9,814.08","9,814.08","6,572,850,000"
4-Jun-20,"9,649.65","9,716.14","9,560.41","9,615.81","9,615.81","6,074,320,000"
3-Jun-20,"9,651.86","9,707.78","9,627.17","9,682.91","9,682.91","4,638,380,000"
2-Jun-20,"9,566.53","9,611.22","9,472.08","9,608.38","9,608.38","3,962,460,000"
1-Jun-20,"9,471.42","9,571.28","9,462.32","9,552.05","9,552.05","3,824,770,000"
29-May-20,"9,382.35","9,505.55","9,324.73","9,489.87","9,489.87","4,710,060,000"
28-May-20,"9,392.99","9,523.64","9,345.28","9,368.99","9,368.99","4,064,220,000"
27-May-20,"9,346.12","9,414.62","9,144.28","9,412.36","9,412.36","4,462,450,000"
26-May-20,"9,501.21","9,501.21","9,333.16","9,340.22","9,340.22","4,432,310,000"
22-May-20,"9,278.55","9,328.28","9,239.41","9,324.59","9,324.59","3,641,830,000"
21-May-20,"9,375.19","9,405.25","9,254.85","9,284.88","9,284.88","3,725,950,000"
20-May-20,"9,305.62","9,392.82","9,304.20","9,375.78","9,375.78","4,292,470,000"
19-May-20,"9,227.46","9,317.25","9,183.25","9,185.10","9,185.10","4,144,770,000"
18-May-20,"9,177.15","9,267.22","9,154.35","9,234.83","9,234.83","4,318,310,000"
15-May-20,"8,839.99","9,018.40","8,821.38","9,014.56","9,014.56","4,221,500,000"
14-May-20,"8,788.04","8,945.71","8,705.25","8,943.72","8,943.72","3,945,080,000"
13-May-20,"9,006.05","9,074.16","8,752.68","8,863.17","8,863.17","4,244,110,000"
12-May-20,"9,225.15","9,250.96","9,000.07","9,002.55","9,002.55","4,315,070,000"
11-May-20,"9,054.91","9,241.92","9,053.17","9,192.34","9,192.34","3,898,690,000"
8-May-20,"9,056.89","9,125.98","9,018.21","9,121.32","9,121.32","3,777,340,000"
7-May-20,"8,973.78","9,015.99","8,932.86","8,979.66","8,979.66","3,762,070,000"
6-May-20,"8,874.70","8,933.25","8,819.37","8,854.39","8,854.39","3,620,030,000"
5-May-20,"8,809.66","8,909.96","8,781.31","8,809.12","8,809.12","3,913,360,000"
4-May-20,"8,555.32","8,715.82","8,537.83","8,710.71","8,710.71","3,422,150,000"
1-May-20,"8,681.29","8,754.46","8,566.84","8,604.95","8,604.95","3,722,520,000"
30-Apr-20,"8,911.02","8,926.11","8,825.83","8,889.55","8,889.55","4,316,380,000"
29-Apr-20,"8,802.70","8,957.27","8,765.01","8,914.71","8,914.71","4,378,540,000"
28-Apr-20,"8,825.69","8,830.57","8,600.70","8,607.73","8,607.73","3,707,540,000"
27-Apr-20,"8,717.98","8,754.57","8,697.37","8,730.16","8,730.16","3,678,460,000"
24-Apr-20,"8,530.08","8,642.93","8,464.42","8,634.52","8,634.52","3,673,170,000"
23-Apr-20,"8,528.84","8,635.23","8,475.20","8,494.75","8,494.75","3,734,720,000"
22-Apr-20,"8,434.55","8,537.31","8,404.54","8,495.38","8,495.38","3,025,060,000"
21-Apr-20,"8,460.69","8,480.29","8,215.69","8,263.23","8,263.23","3,756,290,000"
20-Apr-20,"8,553.38","8,684.91","8,553.38","8,560.73","8,560.73","3,796,950,000"
17-Apr-20,"8,667.48","8,670.30","8,531.69","8,650.14","8,650.14","4,335,020,000"
16-Apr-20,"8,479.11","8,560.16","8,393.27","8,532.36","8,532.36","3,995,870,000"
15-Apr-20,"8,355.96","8,464.66","8,308.79","8,393.18","8,393.18","3,333,750,000"
14-Apr-20,"8,353.21","8,531.11","8,338.08","8,515.74","8,515.74","3,732,820,000"
13-Apr-20,"8,127.69","8,200.44","8,035.95","8,192.42","8,192.42","3,146,860,000"
9-Apr-20,"8,169.01","8,227.91","8,072.32","8,153.58","8,153.58","4,123,670,000"
8-Apr-20,"7,975.72","8,114.43","7,901.94","8,090.90","8,090.90","3,470,730,000"
7-Apr-20,"8,129.99","8,146.43","7,881.22","7,887.26","7,887.26","4,069,410,000"
6-Apr-20,"7,660.17","7,938.33","7,617.79","7,913.24","7,913.24","3,849,100,000"
3-Apr-20,"7,477.27","7,518.72","7,288.11","7,373.08","7,373.08","3,279,100,000"
2-Apr-20,"7,317.45","7,501.70","7,307.95","7,487.31","7,487.31","3,608,190,000"
1-Apr-20,"7,459.50","7,566.37","7,301.98","7,360.58","7,360.58","3,685,510,000"
31-Mar-20,"7,740.06","7,880.31","7,642.86","7,700.10","7,700.10","4,059,700,000"
30-Mar-20,"7,583.46","7,784.35","7,539.97","7,774.15","7,774.15","3,846,900,000"
27-Mar-20,"7,554.25","7,716.24","7,491.14","7,502.38","7,502.38","3,977,010,000"
26-Mar-20,"7,462.21","7,809.83","7,462.21","7,797.54","7,797.54","3,999,850,000"
25-Mar-20,"7,421.36","7,671.21","7,276.40","7,384.30","7,384.30","4,666,440,000"
24-Mar-20,"7,196.15","7,418.37","7,169.86","7,417.86","7,417.86","4,417,380,000"
23-Mar-20,"6,847.28","6,984.94","6,631.42","6,860.67","6,860.67","4,330,610,000"
20-Mar-20,"7,248.07","7,354.44","6,854.67","6,879.52","6,879.52","5,239,940,000"
19-Mar-20,"6,996.45","7,341.38","6,858.38","7,150.58","7,150.58","4,762,170,000"
18-Mar-20,"6,902.32","7,182.83","6,686.36","6,989.84","6,989.84","4,890,820,000"
17-Mar-20,"7,072.00","7,406.23","6,828.91","7,334.78","7,334.78","4,900,000,000"
16-Mar-20,"7,392.73","7,422.20","6,882.86","6,904.59","6,904.59","4,594,360,000"
13-Mar-20,"7,610.39","7,875.93","7,219.09","7,874.88","7,874.88","4,685,890,000"
12-Mar-20,"7,398.58","7,712.33","7,194.67","7,201.80","7,201.80","5,066,530,000"
11-Mar-20,"8,136.25","8,181.36","7,850.95","7,952.05","7,952.05","4,273,890,000"
10-Mar-20,"8,219.76","8,347.40","7,930.43","8,344.25","8,344.25","4,431,930,000"
9-Mar-20,"7,957.93","8,243.31","7,943.16","7,950.68","7,950.68","4,530,350,000"
6-Mar-20,"8,469.02","8,612.36","8,375.13","8,575.62","8,575.62","4,279,850,000"
5-Mar-20,"8,790.09","8,921.08","8,677.39","8,738.59","8,738.59","3,748,090,000"
4-Mar-20,"8,834.10","9,019.96","8,757.66","9,018.09","9,018.09","3,602,870,000"
3-Mar-20,"8,965.10","9,070.32","8,602.89","8,684.09","8,684.09","4,336,700,000"
2-Mar-20,"8,667.14","8,952.81","8,543.35","8,952.17","8,952.17","4,232,760,000"
28-Feb-20,"8,269.74","8,591.82","8,264.16","8,567.37","8,567.37","5,301,170,000"
27-Feb-20,"8,744.03","8,904.11","8,562.05","8,566.48","8,566.48","4,536,080,000"
26-Feb-20,"9,011.55","9,148.32","8,927.80","8,980.78","8,980.78","3,567,830,000"
25-Feb-20,"9,301.20","9,315.26","8,940.49","8,965.61","8,965.61","3,583,400,000"
24-Feb-20,"9,188.44","9,322.88","9,166.01","9,221.28","9,221.28","3,177,000,000"
21-Feb-20,"9,708.01","9,715.95","9,542.33","9,576.59","9,576.59","2,743,010,000"
20-Feb-20,"9,799.20","9,820.86","9,636.94","9,750.97","9,750.97","2,735,610,000"
19-Feb-20,"9,782.81","9,838.37","9,777.10","9,817.18","9,817.18","2,462,530,000"
18-Feb-20,"9,679.04","9,747.68","9,675.80","9,732.74","9,732.74","2,273,460,000"
14-Feb-20,"9,728.90","9,746.36","9,693.05","9,731.18","9,731.18","2,222,240,000"
13-Feb-20,"9,657.04","9,748.32","9,650.02","9,711.97","9,711.97","2,239,270,000"
12-Feb-20,"9,688.60","9,728.77","9,666.69","9,725.96","9,725.96","2,355,000,000"
11-Feb-20,"9,680.89","9,714.74","9,617.21","9,638.94","9,638.94","2,423,670,000"
10-Feb-20,"9,493.63","9,628.66","9,493.63","9,628.39","9,628.39","2,179,310,000"
7-Feb-20,"9,526.64","9,570.09","9,496.53","9,520.51","9,520.51","2,238,670,000"
6-Feb-20,"9,540.98","9,575.66","9,505.68","9,572.15","9,572.15","2,267,300,000"
5-Feb-20,"9,574.10","9,574.94","9,454.93","9,508.68","9,508.68","2,462,470,000"
4-Feb-20,"9,398.39","9,485.38","9,374.05","9,467.97","9,467.97","2,445,420,000"
3-Feb-20,"9,190.72","9,299.85","9,188.55","9,273.40","9,273.40","2,420,510,000"
31-Jan-20,"9,324.33","9,324.80","9,123.22","9,150.94","9,150.94","2,685,840,000"
30-Jan-20,"9,211.15","9,303.00","9,185.18","9,298.93","9,298.93","2,333,500,000"
29-Jan-20,"9,318.26","9,329.12","9,249.04","9,275.16","9,275.16","2,223,480,000"
28-Jan-20,"9,201.82","9,288.87","9,182.33","9,269.68","9,269.68","2,157,830,000"
27-Jan-20,"9,092.46","9,185.45","9,088.04","9,139.31","9,139.31","2,583,330,000"
24-Jan-20,"9,446.21","9,451.43","9,273.23","9,314.91","9,314.91","2,611,710,000"
23-Jan-20,"9,377.72","9,409.20","9,334.13","9,402.48","9,402.48","2,460,050,000"
22-Jan-20,"9,413.61","9,439.29","9,375.13","9,383.77","9,383.77","2,449,390,000"
21-Jan-20,"9,361.07","9,397.58","9,350.20","9,370.81","9,370.81","2,684,540,000"
17-Jan-20,"9,392.37","9,393.48","9,346.81","9,388.94","9,388.94","2,522,670,000"
16-Jan-20,"9,313.45","9,357.92","9,301.32","9,357.13","9,357.13","2,301,400,000"
15-Jan-20,"9,253.76","9,298.82","9,231.14","9,258.70","9,258.70","2,435,650,000"
14-Jan-20,"9,270.61","9,298.33","9,226.49","9,251.33","9,251.33","2,542,170,000"
13-Jan-20,"9,213.72","9,274.49","9,193.06","9,273.93","9,273.93","2,530,270,000"
10-Jan-20,"9,232.95","9,235.20","9,164.66","9,178.86","9,178.86","2,378,990,000"
9-Jan-20,"9,202.27","9,215.95","9,158.50","9,203.43","9,203.43","2,534,700,000"
8-Jan-20,"9,068.03","9,168.89","9,059.38","9,129.24","9,129.24","2,464,090,000"
7-Jan-20,"9,076.64","9,091.93","9,042.55","9,068.58","9,068.58","2,352,850,000"
6-Jan-20,"8,943.50","9,072.41","8,943.50","9,071.47","9,071.47","2,788,120,000"
3-Jan-20,"8,976.43","9,065.76","8,976.43","9,020.77","9,020.77","2,567,400,000"
2-Jan-20,"9,039.46","9,093.43","9,010.89","9,092.19","9,092.19","2,848,370,000"
31-Dec-19,"8,918.74","8,975.36","8,912.77","8,972.60","8,972.60","2,182,800,000"
30-Dec-19,"9,004.45","9,006.36","8,909.19","8,945.99","8,945.99","2,042,420,000"
27-Dec-19,"9,049.47","9,052.00","8,987.32","9,006.62","9,006.62","1,832,200,000"
26-Dec-19,"8,970.21","9,022.46","8,968.46","9,022.39","9,022.39","1,634,920,000"
24-Dec-19,"8,955.01","8,957.12","8,934.36","8,952.88","8,952.88","1,014,520,000"
23-Dec-19,"8,950.20","8,956.64","8,934.55","8,945.65","8,945.65","2,025,450,000"
20-Dec-19,"8,911.84","8,931.91","8,901.87","8,924.96","8,924.96","3,825,460,000"
19-Dec-19,"8,838.97","8,888.13","8,838.97","8,887.22","8,887.22","2,415,950,000"
18-Dec-19,"8,834.65","8,848.76","8,820.42","8,827.74","8,827.74","2,727,870,000"
17-Dec-19,"8,829.47","8,831.99","8,804.60","8,823.36","8,823.36","2,374,120,000"
16-Dec-19,"8,791.31","8,833.45","8,789.77","8,814.23","8,814.23","2,346,290,000"
13-Dec-19,"8,713.91","8,768.87","8,697.58","8,734.88","8,734.88","2,188,720,000"
12-Dec-19,"8,645.36","8,745.82","8,633.60","8,717.32","8,717.32","2,388,270,000"
11-Dec-19,"8,631.12","8,658.48","8,622.36","8,654.05","8,654.05","1,937,850,000"
10-Dec-19,"8,623.56","8,650.76","8,600.82","8,616.18","8,616.18","2,053,390,000"
9-Dec-19,"8,650.86","8,678.85","8,619.77","8,621.83","8,621.83","2,088,520,000"
6-Dec-19,"8,634.25","8,665.44","8,630.58","8,656.53","8,656.53","2,053,530,000"
5-Dec-19,"8,587.93","8,588.89","8,541.92","8,570.70","8,570.70","2,123,380,000"
4-Dec-19,"8,557.45","8,584.88","8,552.38","8,566.67","8,566.67","2,150,680,000"
3-Dec-19,"8,460.72","8,523.98","8,435.40","8,520.64","8,520.64","2,308,600,000"
2-Dec-19,"8,672.84","8,672.84","8,540.16","8,567.99","8,567.99","2,225,940,000"
29-Nov-19,"8,682.01","8,697.32","8,664.04","8,665.47","8,665.47","1,099,090,000"
27-Nov-19,"8,669.59","8,705.91","8,662.58","8,705.18","8,705.18","1,744,580,000"
26-Nov-19,"8,635.40","8,659.73","8,625.62","8,647.93","8,647.93","2,434,570,000"
25-Nov-19,"8,559.65","8,633.15","8,559.65","8,632.49","8,632.49","2,256,070,000"
22-Nov-19,"8,530.54","8,535.46","8,477.49","8,519.88","8,519.88","1,877,090,000"
21-Nov-19,"8,527.87","8,530.73","8,487.29","8,506.21","8,506.21","2,056,230,000"
20-Nov-19,"8,543.57","8,578.27","8,468.63","8,526.73","8,526.73","2,596,030,000"
19-Nov-19,"8,578.02","8,589.76","8,536.73","8,570.66","8,570.66","2,075,000,000"
18-Nov-19,"8,529.16","8,559.78","8,503.62","8,549.94","8,549.94","2,047,240,000"
15-Nov-19,"8,524.48","8,540.83","8,506.80","8,540.83","8,540.83","2,188,210,000"
14-Nov-19,"8,461.06","8,485.36","8,441.58","8,479.02","8,479.02","2,106,550,000"
13-Nov-19,"8,455.02","8,496.90","8,451.34","8,482.10","8,482.10","2,173,320,000"
12-Nov-19,"8,471.07","8,514.84","8,462.99","8,486.09","8,486.09","1,987,820,000"
11-Nov-19,"8,431.26","8,467.29","8,425.48","8,464.28","8,464.28","1,715,470,000"
8-Nov-19,"8,422.67","8,475.57","8,405.89","8,475.31","8,475.31","1,974,190,000"
7-Nov-19,"8,455.11","8,483.16","8,415.87","8,434.52","8,434.52","2,393,950,000"
6-Nov-19,"8,426.57","8,426.57","8,379.33","8,410.63","8,410.63","2,332,650,000"
5-Nov-19,"8,446.62","8,457.39","8,421.05","8,434.68","8,434.68","2,316,710,000"
4-Nov-19,"8,445.50","8,451.37","8,421.30","8,433.20","8,433.20","2,149,910,000"
1-Nov-19,"8,335.05","8,386.75","8,326.56","8,386.40","8,386.40","2,057,310,000"
31-Oct-19,"8,314.38","8,321.80","8,248.81","8,292.36","8,292.36","2,258,270,000"
30-Oct-19,"8,284.28","8,315.50","8,241.70","8,303.98","8,303.98","1,928,420,000"
29-Oct-19,"8,313.35","8,319.29","8,275.14","8,276.85","8,276.85","1,834,530,000"
28-Oct-19,"8,285.77","8,335.56","8,285.27","8,325.99","8,325.99","1,956,280,000"
25-Oct-19,"8,150.59","8,249.97","8,150.59","8,243.12","8,243.12","1,894,740,000"
24-Oct-19,"8,180.04","8,187.84","8,137.66","8,185.80","8,185.80","1,882,490,000"
23-Oct-19,"8,090.24","8,122.88","8,078.35","8,119.79","8,119.79","1,805,030,000"
22-Oct-19,"8,188.12","8,194.62","8,101.98","8,104.30","8,104.30","1,847,200,000"
21-Oct-19,"8,137.42","8,164.14","8,117.26","8,162.99","8,162.99","1,752,860,000"
18-Oct-19,"8,149.85","8,157.36","8,045.37","8,089.54","8,089.54","2,012,930,000"
17-Oct-19,"8,176.91","8,183.64","8,131.25","8,156.85","8,156.85","1,861,570,000"
16-Oct-19,"8,119.81","8,146.15","8,103.38","8,124.18","8,124.18","1,886,720,000"
15-Oct-19,"8,074.85","8,166.18","8,071.81","8,148.71","8,148.71","1,836,650,000"
14-Oct-19,"8,044.35","8,069.85","8,036.41","8,048.65","8,048.65","1,419,730,000"
11-Oct-19,"8,047.34","8,115.80","8,046.80","8,057.04","8,057.04","2,176,080,000"
10-Oct-19,"7,904.56","7,982.84","7,899.81","7,950.78","7,950.78","1,778,740,000"
9-Oct-19,"7,895.96","7,930.92","7,873.52","7,903.74","7,903.74","1,553,900,000"
8-Oct-19,"7,898.27","7,921.88","7,823.73","7,823.78","7,823.78","1,933,580,000"
7-Oct-19,"7,956.41","8,013.31","7,942.08","7,956.29","7,956.29","1,739,450,000"
4-Oct-19,"7,908.44","7,986.62","7,899.39","7,982.47","7,982.47","1,736,890,000"
3-Oct-19,"7,787.02","7,872.26","7,700.00","7,872.26","7,872.26","2,141,490,000"
2-Oct-19,"7,851.13","7,852.70","7,744.96","7,785.25","7,785.25","2,495,160,000"
1-Oct-19,"8,026.83","8,062.50","7,906.29","7,908.68","7,908.68","2,243,650,000"
30-Sep-19,"7,964.09","8,012.16","7,949.63","7,999.34","7,999.34","1,805,820,000"
27-Sep-19,"8,047.11","8,051.83","7,890.28","7,939.63","7,939.63","2,037,720,000"
26-Sep-19,"8,070.12","8,072.11","7,991.02","8,030.66","8,030.66","1,832,800,000"
25-Sep-19,"7,990.66","8,095.00","7,935.57","8,077.38","8,077.38","2,015,270,000"
24-Sep-19,"8,147.23","8,158.83","7,969.65","7,993.63","7,993.63","2,302,600,000"
23-Sep-19,"8,106.49","8,135.81","8,085.34","8,112.46","8,112.46","1,780,160,000"
20-Sep-19,"8,184.88","8,202.82","8,086.16","8,117.67","8,117.67","3,359,380,000"
19-Sep-19,"8,193.59","8,237.43","8,174.32","8,182.88","8,182.88","1,792,700,000"
18-Sep-19,"8,174.62","8,179.87","8,086.22","8,177.39","8,177.39","2,034,880,000"
17-Sep-19,"8,148.65","8,188.23","8,139.82","8,186.02","8,186.02","1,850,340,000"
16-Sep-19,"8,121.64","8,165.33","8,121.25","8,153.54","8,153.54","1,869,220,000"
13-Sep-19,"8,190.57","8,210.20","8,165.47","8,176.71","8,176.71","1,976,770,000"
12-Sep-19,"8,206.58","8,243.80","8,176.73","8,194.47","8,194.47","2,159,260,000"
11-Sep-19,"8,091.68","8,169.68","8,081.56","8,169.68","8,169.68","2,310,440,000"
10-Sep-19,"8,049.98","8,086.53","8,001.68","8,084.16","8,084.16","2,362,860,000"
9-Sep-19,"8,130.91","8,131.66","8,052.34","8,087.44","8,087.44","2,172,240,000"
6-Sep-19,"8,125.58","8,134.39","8,098.52","8,103.07","8,103.07","1,876,380,000"
5-Sep-19,"8,061.29","8,134.42","8,061.29","8,116.83","8,116.83","2,096,300,000"
4-Sep-19,"7,949.81","7,981.41","7,928.94","7,976.88","7,976.88","1,891,300,000"
3-Sep-19,"7,906.44","7,940.37","7,847.32","7,874.16","7,874.16","1,936,210,000"
30-Aug-19,"8,015.16","8,017.91","7,914.74","7,962.88","7,962.88","1,665,840,000"
29-Aug-19,"7,945.78","7,992.29","7,925.83","7,973.39","7,973.39","1,700,840,000"
28-Aug-19,"7,798.35","7,866.87","7,766.67","7,856.88","7,856.88","1,656,930,000"
27-Aug-19,"7,908.78","7,916.83","7,795.18","7,826.95","7,826.95","1,913,760,000"
26-Aug-19,"7,829.58","7,856.04","7,789.05","7,853.74","7,853.74","1,688,860,000"
23-Aug-19,"7,943.65","8,005.34","7,730.77","7,751.77","7,751.77","2,207,070,000"
22-Aug-19,"8,038.79","8,048.58","7,937.12","7,991.39","7,991.39","1,777,630,000"
21-Aug-19,"8,017.07","8,036.94","7,998.50","8,020.21","8,020.21","1,716,370,000"
20-Aug-19,"7,989.36","8,010.58","7,948.09","7,948.56","7,948.56","1,747,580,000"
19-Aug-19,"8,006.18","8,026.75","7,895.99","8,002.81","8,002.81","1,934,980,000"
16-Aug-19,"7,828.35","7,907.52","7,828.35","7,895.99","7,895.99","1,995,130,000"
15-Aug-19,"7,790.20","7,805.93","7,716.55","7,766.62","7,766.62","2,182,590,000"
14-Aug-19,"7,877.33","7,900.28","7,762.87","7,773.94","7,773.94","2,522,870,000"
13-Aug-19,"7,852.37","8,065.24","7,851.58","8,016.36","8,016.36","2,346,980,000"
12-Aug-19,"7,907.49","7,924.99","7,833.79","7,863.41","7,863.41","2,056,360,000"
9-Aug-19,"7,997.19","8,020.56","7,910.35","7,959.14","7,959.14","2,224,330,000"
8-Aug-19,"7,921.59","8,041.12","7,896.15","8,039.16","8,039.16","2,415,670,000"
7-Aug-19,"7,747.27","7,881.38","7,702.42","7,862.83","7,862.83","2,453,230,000"
6-Aug-19,"7,804.51","7,845.01","7,739.57","7,833.27","7,833.27","2,201,610,000"
5-Aug-19,"7,823.33","7,836.45","7,662.90","7,726.04","7,726.04","2,636,740,000"
2-Aug-19,"8,056.42","8,068.80","7,953.67","8,004.07","8,004.07","2,252,550,000"
1-Aug-19,"8,190.56","8,311.04","8,080.52","8,111.12","8,111.12","2,792,650,000"
31-Jul-19,"8,290.80","8,299.83","8,110.02","8,175.42","8,175.42","2,667,060,000"
30-Jul-19,"8,231.77","8,295.46","8,228.02","8,273.61","8,273.61","1,884,300,000"
29-Jul-19,"8,325.10","8,325.28","8,247.37","8,293.33","8,293.33","1,874,780,000"
26-Jul-19,"8,294.30","8,339.64","8,291.12","8,330.21","8,330.21","1,954,350,000"
25-Jul-19,"8,294.68","8,295.95","8,233.40","8,238.54","8,238.54","2,023,130,000"
24-Jul-19,"8,227.36","8,321.81","8,226.50","8,321.50","8,321.50","1,947,550,000"
23-Jul-19,"8,242.50","8,251.83","8,193.89","8,251.40","8,251.40","1,832,220,000"
22-Jul-19,"8,171.99","8,218.42","8,171.54","8,204.14","8,204.14","1,845,770,000"
19-Jul-19,"8,241.34","8,245.78","8,144.63","8,146.49","8,146.49","1,878,730,000"
18-Jul-19,"8,151.76","8,215.58","8,135.12","8,207.24","8,207.24","2,016,310,000"
17-Jul-19,"8,224.00","8,230.67","8,184.66","8,185.21","8,185.21","1,846,960,000"
16-Jul-19,"8,251.66","8,259.75","8,204.23","8,222.80","8,222.80","1,933,960,000"
15-Jul-19,"8,263.18","8,264.78","8,236.27","8,258.19","8,258.19","1,783,980,000"
12-Jul-19,"8,209.20","8,245.66","8,201.52","8,244.14","8,244.14","1,824,870,000"
11-Jul-19,"8,219.28","8,226.18","8,171.63","8,196.04","8,196.04","1,966,970,000"
10-Jul-19,"8,183.19","8,228.60","8,160.56","8,202.53","8,202.53","2,060,510,000"
9-Jul-19,"8,061.41","8,146.98","8,061.32","8,141.73","8,141.73","1,866,770,000"
8-Jul-19,"8,112.91","8,161.79","8,078.39","8,098.38","8,098.38","177,320,000"
5-Jul-19,"8,123.28","8,171.97","8,093.66","8,161.79","8,161.79","149,410,000"
3-Jul-19,"8,129.57","8,170.23","8,122.34","8,170.23","8,170.23","1,548,190,000"
2-Jul-19,"8,086.65","8,109.37","8,063.11","8,109.09","8,109.09","1,946,320,000"
1-Jul-19,"8,145.85","8,150.45","8,059.29","8,091.16","8,091.16","2,208,900,000"
28-Jun-19,"7,988.76","8,010.15","7,961.46","8,006.24","8,006.24","4,078,990,000"
27-Jun-19,"7,939.36","7,976.58","7,935.47","7,967.76","7,967.76","2,023,120,000"
26-Jun-19,"7,933.92","7,974.28","7,903.07","7,909.97","7,909.97","2,104,750,000"
25-Jun-19,"8,005.27","8,007.31","7,879.15","7,884.72","7,884.72","2,127,310,000"
24-Jun-19,"8,040.58","8,047.56","8,004.63","8,005.70","8,005.70","2,070,370,000"
21-Jun-19,"8,028.69","8,073.02","8,011.20","8,031.71","8,031.71","2,894,340,000"
20-Jun-19,"8,087.45","8,088.88","7,996.87","8,051.34","8,051.34","2,053,530,000"
19-Jun-19,"7,970.26","7,998.59","7,930.38","7,987.32","7,987.32","2,014,080,000"
18-Jun-19,"7,920.98","8,005.21","7,911.67","7,953.88","7,953.88","2,244,920,000"
17-Jun-19,"7,819.43","7,865.98","7,812.61","7,845.02","7,845.02","1,935,290,000"
14-Jun-19,"7,807.19","7,819.21","7,778.12","7,796.66","7,796.66","1,804,340,000"
13-Jun-19,"7,822.56","7,848.36","7,813.60","7,837.13","7,837.13","1,838,930,000"
12-Jun-19,"7,803.13","7,819.16","7,773.97","7,792.72","7,792.72","1,952,790,000"
11-Jun-19,"7,901.04","7,909.99","7,798.63","7,822.57","7,822.57","2,114,680,000"
10-Jun-19,"7,798.87","7,895.44","7,795.76","7,823.17","7,823.17","2,049,370,000"
7-Jun-19,"7,652.97","7,767.02","7,647.91","7,742.10","7,742.10","2,066,020,000"
6-Jun-19,"7,582.24","7,634.12","7,546.22","7,615.55","7,615.55","2,070,940,000"
5-Jun-19,"7,585.68","7,589.47","7,498.17","7,575.48","7,575.48","2,115,570,000"
4-Jun-19,"7,413.94","7,529.50","7,385.02","7,527.12","7,527.12","2,369,150,000"
3-Jun-19,"7,441.21","7,457.66","7,292.22","7,333.02","7,333.02","2,576,920,000"
31-May-19,"7,470.95","7,506.86","7,448.23","7,453.15","7,453.15","2,236,940,000"
30-May-19,"7,565.46","7,595.90","7,527.66","7,567.72","7,567.72","1,872,000,000"
29-May-19,"7,553.02","7,581.11","7,503.94","7,547.31","7,547.31","2,278,790,000"
28-May-19,"7,655.66","7,693.74","7,603.76","7,607.35","7,607.35","2,352,670,000"
24-May-19,"7,675.57","7,694.15","7,631.25","7,637.01","7,637.01","1,682,920,000"
23-May-19,"7,660.72","7,665.15","7,585.32","7,628.28","7,628.28","2,243,420,000"
22-May-19,"7,749.80","7,786.33","7,738.35","7,750.84","7,750.84","1,881,830,000"
21-May-19,"7,765.57","7,804.44","7,752.92","7,785.72","7,785.72","1,993,210,000"
20-May-19,"7,714.06","7,747.27","7,678.35","7,702.38","7,702.38","2,122,410,000"
17-May-19,"7,829.03","7,918.71","7,810.35","7,816.28","7,816.28","2,134,120,000"
16-May-19,"7,832.58","7,946.23","7,826.67","7,898.05","7,898.05","2,163,120,000"
15-May-19,"7,682.80","7,838.72","7,682.24","7,822.15","7,822.15","2,001,530,000"
14-May-19,"7,689.66","7,776.20","7,665.30","7,734.49","7,734.49","2,084,850,000"
13-May-19,"7,720.07","7,760.83","7,627.22","7,647.02","7,647.02","2,478,860,000"
